run_id,block,trace_level,processor_type,sampler_type,sampler_ratio,exporter_type,n_lo,rep,duration_s,mhz_med,aperf_mhz,tctl_pre_c,tctl_post_c,hi_loops,run_dir,exit_code,spans_delivered
547,block4,3,0,0,0.0,2,4,16,20,2295,2300,58.0,59.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e2_n4/run_16,0,39472
548,block4,3,1,0,0.0,2,4,16,20,2295,2300,59.5,59.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e2_n4/run_16,134,39845
549,block4,3,0,0,0.0,0,4,16,20,2295,2300,59.2,59.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e0_n4/run_16,0,33898
550,block4,3,1,0,0.0,0,4,16,20,2295,2299,57.8,59.8,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e0_n4/run_16,134,16136
551,block4,3,0,0,0.0,2,4,17,20,2295,2299,58.0,58.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e2_n4/run_17,0,14700
552,block4,3,1,0,0.0,2,4,17,20,2295,2300,58.9,59.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e2_n4/run_17,0,39904
553,block4,3,0,0,0.0,0,4,17,20,2295,2300,59.1,59.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e0_n4/run_17,0,33718
554,block4,3,1,0,0.0,0,4,17,20,2295,2299,57.9,59.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e0_n4/run_17,134,16338
555,block4,3,0,0,0.0,2,4,18,20,2295,2300,57.9,59.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e2_n4/run_18,0,38373
556,block4,3,1,0,0.0,2,4,18,20,2295,2300,59.2,59.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e2_n4/run_18,0,40011
557,block4,3,0,0,0.0,0,4,18,20,2295,2300,59.2,59.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e0_n4/run_18,0,33763
558,block4,3,1,0,0.0,0,4,18,20,2295,2299,57.8,59.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e0_n4/run_18,134,16312
559,block4,3,0,0,0.0,2,4,19,20,2295,2300,58.0,59.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e2_n4/run_19,0,38526
560,block4,3,1,0,0.0,2,4,19,20,2295,2300,59.1,59.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e2_n4/run_19,0,39928
561,block4,3,0,0,0.0,0,4,19,20,2295,2299,59.2,59.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e0_n4/run_19,0,38951
562,block4,3,1,0,0.0,0,4,19,20,2295,2299,57.8,59.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e0_n4/run_19,134,16101
563,block4,3,0,0,0.0,2,4,20,20,2295,2300,57.9,59.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e2_n4/run_20,0,38548
564,block4,3,1,0,0.0,2,4,20,20,2295,2300,59.4,59.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e2_n4/run_20,0,39898
565,block4,3,0,0,0.0,0,4,20,20,2295,2300,59.5,60.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p0_s0_r0.0_e0_n4/run_20,0,32599
566,block4,3,1,0,0.0,0,4,20,20,2295,2299,59.0,60.8,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block4/t3_p1_s0_r0.0_e0_n4/run_20,134,15446
