run_id,block,trace_level,processor_type,sampler_type,sampler_ratio,exporter_type,n_lo,rep,duration_s,mhz_med,aperf_mhz,tctl_pre_c,tctl_post_c,hi_loops,run_dir,exit_code,warmup_rows,n_iters,deadline_misses,deadline_miss_ratio,budget_med_us,slack_med_us,slack_min_us,max_duration_us,mean_duration_us,med_duration_us,period_jitter_std_us,act_period_med_us,act_period_max_us,mean_wu_latency_us,hi_spans_exported,lo_spans_exported,spans_exported_total,export_attempts,aborted
176,block2,2,0,1,0.7,1,4,16,20,2295,NA,54.5,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_16,0,6,1994,0,0.0,9991.0,8022.0,566,2044,1964.2,1969.0,167.28,10000,10028,7.47,1,4,17,0,0
177,block2,2,0,2,0.0,1,4,17,20,2295,NA,54.5,54.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_17,0,6,1994,0,0.0,9991.0,7992.0,1229,2024,1994.1,1999.0,151.76,10000,10033,7.13,0,0,0,0,0
178,block2,2,0,0,0.0,1,4,17,20,2295,NA,54.2,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_17,0,6,1994,0,0.0,9991.0,7993.0,1764,2016,1994.3,1999.0,139.72,10000,10041,7.11,1,4,17,0,0
179,block2,2,0,1,0.1,1,4,17,20,2295,NA,54.5,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_17,0,6,1994,0,0.0,9991.0,8022.0,1196,1987,1964.2,1969.0,153.13,10000,10051,7.26,1,4,17,0,0
180,block2,2,0,1,0.3,1,4,17,20,2295,NA,54.5,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_17,0,7,1993,0,0.0,9991,8022,7811,1987,1963.8,1969,6.03,10000.0,10032,7.26,1,4,17,0,0
181,block2,2,0,1,0.5,1,4,17,20,2295,NA,54.5,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_17,0,7,1993,0,0.0,9991,8023,7401,1986,1963.3,1969,14.6,10000.0,10042,7.18,1,4,17,0,0
182,block2,2,0,1,0.7,1,4,17,20,2295,NA,54.5,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_17,0,6,1994,0,0.0,9991.0,8038.0,186,1985,1957.5,1953.0,175.79,10000,10055,7.36,1,4,17,0,0
183,block2,2,0,2,0.0,1,4,18,20,2295,NA,55.0,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8008.0,2972,2016,1987.7,1983.0,112.6,10000,10034,7.26,0,0,0,0,0
184,block2,2,0,0,0.0,1,4,18,20,2295,NA,55.0,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_18,0,7,1993,0,0.0,9991,7993,7523,2029,1993.6,1999,11.27,10000.0,10032,7.18,1,4,17,0,0
185,block2,2,0,1,0.1,1,4,18,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8023.0,645,1987,1963.7,1969.0,165.49,10000,10039,7.25,0,0,0,0,0
186,block2,2,0,1,0.3,1,4,18,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8022.0,2733,2134,1970.9,1969.0,118.4,10000,10029,7.39,0,0,0,0,0
187,block2,2,0,1,0.5,1,4,18,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_18,0,8,1992,0,0.0,9991.0,8023.0,2944,1986,1963.0,1969.0,114.13,10000,10033,7.21,1,4,17,0,0
188,block2,2,0,1,0.7,1,4,18,20,2295,NA,54.6,55.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8038.0,3627,1969,1953.0,1953.0,98.7,10000,10037,8.12,1,4,17,0,0
189,block2,2,0,2,0.0,1,4,19,20,2295,NA,55.9,56.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_19,0,6,1994,0,0.0,9991.0,8008.0,2680,2001,1983.2,1983.0,119.27,10000,10032,7.42,0,0,0,0,0
190,block2,2,0,0,0.0,1,4,19,20,2295,NA,56.4,57.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_19,0,7,1993,0,0.0,9991,8008,7936,2016,1984.7,1983,3.84,10000.0,10034,7.41,1,4,17,0,0
191,block2,2,0,1,0.1,1,4,19,20,2295,NA,56.9,56.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_19,0,6,1994,0,0.0,9991.0,8038.0,2646,1986,1958.5,1953.0,120.78,10000,10036,7.57,0,0,0,0,0
192,block2,2,0,1,0.3,1,4,19,20,2295,NA,56.4,55.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_19,0,20,1980,0,0.0,9991.0,8023.0,1725,7256,1966.1,1969.0,22.86,10000,10030,7.38,0,0,0,0,0
193,block2,2,0,1,0.5,1,4,19,20,2295,NA,55.8,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_19,0,6,1994,0,0.0,9991.0,8023.0,1078,1986,1963.7,1969.0,155.77,10000,10038,7.24,1,4,17,0,0
194,block2,2,0,1,0.7,1,4,19,20,2295,NA,55.4,55.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_19,0,7,1993,0,0.0,9991,8023,7248,1987,1963.3,1969,17.92,10000.0,10040,7.06,1,4,17,0,0
195,block2,2,0,2,0.0,1,4,20,20,2295,NA,55.1,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_20,0,6,1994,0,0.0,9991.0,7992.0,1064,2017,1994.2,1999.0,155.44,10000,10030,7.28,0,0,0,0,0
196,block2,2,0,0,0.0,1,4,20,20,2295,NA,55.0,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_20,0,6,1994,0,0.0,9991.0,7992.0,411,2024,1994.2,1999.0,187.2,10000,13499,7.2,1,4,17,0,0
197,block2,2,0,1,0.1,1,4,20,20,2295,NA,55.0,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_20,0,7,1993,0,0.0,9991,8022,7233,1987,1963.8,1969,18.3,10000.0,10037,7.2,0,0,0,0,0
198,block2,2,0,1,0.3,1,4,20,20,2295,NA,55.0,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_20,0,7,1993,0,0.0,9991,8022,6441,1986,1963.7,1969,35.9,10000.0,10037,7.19,1,4,17,0,0
199,block2,2,0,1,0.5,1,4,20,20,2295,NA,54.9,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_20,0,6,1994,0,0.0,9991.0,8023.0,2528,1987,1963.5,1969.0,123.41,10000,10034,7.42,1,4,17,0,0
200,block2,2,0,1,0.7,1,4,20,20,2295,NA,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_20,0,7,1993,0,0.0,9991,8022,6971,1990,1964.6,1969,24.07,10000.0,10029,7.23,1,4,17,0,0
201,block2,2,0,2,0.0,1,4,21,20,2295,NA,54.9,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_21,0,6,1994,0,0.0,9991.0,7993.0,1707,2016,1994.2,1999.0,141.04,10000,10036,7.1,0,0,0,0,0
202,block2,2,0,0,0.0,1,4,21,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_21,0,7,1993,0,0.0,9991,7993,6872,2017,1993.6,1999,25.62,10000.0,10035,7.16,1,4,17,0,0
203,block2,2,0,1,0.1,1,4,21,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_21,0,7,1993,0,0.0,9991,8022,6857,1987,1964.4,1969,27.01,10000.0,10039,8.37,0,0,0,0,0
204,block2,2,0,1,0.3,1,4,21,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_21,0,6,1994,0,0.0,9991.0,8022.0,383,2077,1969.4,1969.0,171.38,10000,10033,7.37,1,4,17,0,0
205,block2,2,0,1,0.5,1,4,21,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_21,0,7,1993,0,0.0,9991,8023,7054,1986,1963.3,1969,22.26,10000.0,10038,7.2,0,0,0,0,0
206,block2,2,0,1,0.7,1,4,21,20,2295,NA,54.8,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_21,0,7,1993,0,0.0,9991,8023,6427,1999,1962.9,1968,36.22,10000.0,10035,7.26,1,4,17,0,0
207,block2,2,0,2,0.0,1,4,22,20,2295,NA,54.9,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_22,0,6,1994,0,0.0,9991.0,7992.0,874,2031,1993.9,1999.0,159.71,10000,10043,7.22,0,0,0,0,0
208,block2,2,0,0,0.0,1,4,22,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_22,0,6,1994,0,0.0,9991.0,7992.0,1580,2017,1994.0,1999.0,143.14,10000,10029,7.22,1,4,17,0,0
209,block2,2,0,1,0.1,1,4,22,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_22,0,7,1993,0,0.0,9991,8022,7009,1990,1964.6,1969,23.24,10000.0,10031,7.25,0,0,0,0,0
210,block2,2,0,1,0.3,1,4,22,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_22,0,6,1994,0,0.0,9991.0,8022.0,2326,1987,1963.7,1969.0,127.52,10000,10032,7.31,0,0,0,0,0
211,block2,2,0,1,0.5,1,4,22,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_22,0,6,1994,0,0.0,9991.0,8023.0,1834,2004,1963.5,1969.0,138.88,10000,10036,7.34,0,0,0,0,0
212,block2,2,0,1,0.7,1,4,22,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_22,0,7,1993,0,0.0,9991,8022,6984,1986,1964.3,1969,23.78,10000.0,10030,7.13,1,4,17,0,0
213,block2,2,0,2,0.0,1,4,23,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_23,0,7,1993,0,0.0,9991,7992,7334,2017,1994.2,1999,15.43,10000.0,10033,7.22,0,0,0,0,0
214,block2,2,0,0,0.0,1,4,23,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_23,0,7,1993,0,0.0,9991,7992,1721,2016,1993.7,1999,142.86,10000.0,16286,7.18,1,4,17,0,0
215,block2,2,0,1,0.1,1,4,23,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_23,0,7,1993,0,0.0,9991,8022,7289,1986,1964.3,1969,17.06,10000.0,10031,7.23,0,0,0,0,0
216,block2,2,0,1,0.3,1,4,23,20,2295,NA,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_23,0,7,1993,0,0.0,9991,8023,7215,1987,1963.4,1969,18.68,10000.0,10034,7.2,1,4,17,0,0
217,block2,2,0,1,0.5,1,4,23,20,2295,NA,54.9,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_23,0,6,1994,0,0.0,9991.0,8022.0,2171,1986,1964.0,1969.0,138.34,10000,11946,7.21,0,0,0,0,0
218,block2,2,0,1,0.7,1,4,23,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_23,0,7,1993,0,0.0,9991,8022,7132,1987,1963.9,1969,20.51,10000.0,10033,7.2,0,0,0,0,0
219,block2,2,0,2,0.0,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_24,0,7,1993,0,0.0,9991,7993,6774,2017,1993.7,1999,27.79,10000.0,10043,7.18,0,0,0,0,0
220,block2,2,0,0,0.0,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_24,0,6,1994,0,0.0,9991.0,7992.0,1667,2016,1994.7,1999.0,141.93,10000,10030,7.11,1,4,17,0,0
221,block2,2,0,1,0.1,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_24,0,6,1994,0,0.0,9991.0,8023.0,325,1986,1963.5,1969.0,172.67,10000,10032,7.19,1,4,17,0,0
222,block2,2,0,1,0.3,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_24,0,7,1993,0,0.0,9991,8023,7614,1987,1963.6,1969,10.05,10000.0,10031,7.22,0,0,0,0,0
223,block2,2,0,1,0.5,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_24,0,6,1994,0,0.0,9991.0,8023.0,1659,2004,1963.9,1969.0,142.81,10000,10041,7.12,0,0,0,0,0
224,block2,2,0,1,0.7,1,4,24,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_24,0,7,1993,0,0.0,9991,8030,7276,1986,1962.5,1953,17.29,10000.0,10031,7.14,1,4,17,0,0
225,block2,2,0,2,0.0,1,4,25,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s2_r0.0_e1_n4/run_25,0,7,1993,0,0.0,9991,7993,7134,2017,1994.4,1999,19.83,10000.0,10031,7.18,0,0,0,0,0
226,block2,2,0,0,0.0,1,4,25,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s0_r0.0_e1_n4/run_25,0,6,1994,0,0.0,9992.0,7993.0,81,2017,1994.3,1999.0,177.46,10000,10031,7.1,1,4,17,0,0
227,block2,2,0,1,0.1,1,4,25,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.1_e1_n4/run_25,0,6,1994,0,0.0,9991.0,8023.0,1087,1987,1963.5,1969.0,155.59,10000,10033,7.24,0,0,0,0,0
228,block2,2,0,1,0.3,1,4,25,20,2295,NA,54.6,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.3_e1_n4/run_25,0,6,1994,0,0.0,9992.0,8023.0,1701,1987,1964.0,1969.0,141.85,10000,10030,7.21,0,0,0,0,0
229,block2,2,0,1,0.5,1,4,25,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.5_e1_n4/run_25,0,6,1994,0,0.0,9991.0,8023.0,1012,1986,1963.3,1969.0,157.31,10000,10031,7.15,1,4,17,0,0
230,block2,2,0,1,0.7,1,4,25,20,2295,NA,54.8,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block2/t2_p0_s1_r0.7_e1_n4/run_25,0,6,1994,0,0.0,9991.0,8023.0,408,1990,1963.6,1969.0,170.82,10000,10035,7.41,1,4,17,0,0
231,diag,2,0,2,0.0,1,4,1,20,2295,2295,52.5,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_01,0,6,1994,0,0.0,9991.0,8008.0,1951,2016,1987.3,1983.0,135.54,10000,10040,7.24,0,0,0,0,0
232,diag,2,0,1,0.3,1,4,1,20,2295,2290,54.8,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_01,0,7,1993,0,0.0,9991,8037,6747,1987,1961.4,1953,29.1,10000.0,10041,7.32,1,4,17,0,0
233,diag,2,0,0,0.0,1,4,1,20,2295,2288,55.0,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_01,0,6,1994,0,0.0,9991.0,7993.0,1178,2016,1993.9,1999.0,152.68,10000,10042,7.14,1,4,17,0,0
234,diag,2,0,2,0.0,1,4,2,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_02,0,6,1994,0,0.0,9991.0,7993.0,1791,2017,1993.3,1999.0,139.16,10000,10028,7.12,0,0,0,0,0
235,diag,2,0,1,0.3,1,4,2,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_02,0,7,1993,0,0.0,9992,8023,6527,1988,1964.0,1969,33.97,10000.0,10031,7.17,0,0,0,0,0
236,diag,2,0,0,0.0,1,4,2,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_02,0,7,1993,0,0.0,9991,7993,6442,2017,1993.4,1999,35.22,10000.0,10035,7.14,1,4,17,0,0
237,diag,2,0,2,0.0,1,4,3,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_03,0,6,1994,0,0.0,9991.0,7992.0,955,2016,1994.0,1999.0,157.92,10000,10030,7.25,0,0,0,0,0
238,diag,2,0,1,0.3,1,4,3,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_03,0,6,1994,0,0.0,9991.0,8023.0,1659,1986,1963.9,1969.0,142.79,10000,10029,7.23,0,0,0,0,0
239,diag,2,0,0,0.0,1,4,3,20,2295,2289,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_03,0,6,1994,0,0.0,9991.0,7993.0,863,2016,1993.0,1999.0,159.95,10000,10029,7.09,1,4,17,0,0
240,diag,2,0,2,0.0,1,4,4,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_04,0,7,1993,0,0.0,9991,7993,7948,2017,1993.8,1999,3.29,10000.0,10035,7.13,0,0,0,0,0
241,diag,2,0,1,0.3,1,4,4,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_04,0,6,1994,0,0.0,9991.0,8023.0,331,1987,1963.7,1969.0,172.49,10000,10041,7.22,1,4,17,0,0
242,diag,2,0,0,0.0,1,4,4,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_04,0,7,1993,0,0.0,9991,7993,7759,2017,1993.3,1999,6.38,10000.0,10029,7.2,1,4,17,0,0
243,diag,2,0,2,0.0,1,4,5,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_05,0,6,1994,0,0.0,9991.0,7993.0,1468,2017,1994.2,1999.0,146.43,10000,10032,7.1,0,0,0,0,0
244,diag,2,0,1,0.3,1,4,5,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_05,0,7,1993,0,0.0,9991,8022,6650,1986,1964.2,1969,31.23,10000.0,10031,7.15,0,0,0,0,0
245,diag,2,0,0,0.0,1,4,5,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_05,0,6,1994,0,0.0,9991.0,7992.0,924,2016,1994.2,1999.0,158.59,10000,10029,7.16,1,4,17,0,0
246,diag,2,0,2,0.0,1,4,6,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_06,0,6,1994,0,0.0,9991.0,7993.0,478,2016,1993.8,1999.0,168.57,10000,10031,7.13,0,0,0,0,0
247,diag,2,0,1,0.3,1,4,6,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_06,0,7,1993,0,0.0,9991,8023,6395,1986,1963.0,1969,36.93,10000.0,10031,7.09,0,0,0,0,0
248,diag,2,0,0,0.0,1,4,6,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_06,0,6,1994,0,0.0,9991.0,7993.0,1678,2018,1993.8,1999.0,192.22,10000,15818,7.14,1,4,17,0,0
249,diag,2,0,2,0.0,1,4,7,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_07,0,6,1994,0,0.0,9991.0,7992.0,489,2017,1994.4,1999.0,168.33,10000,10031,7.22,0,0,0,0,0
250,diag,2,0,1,0.3,1,4,7,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_07,0,7,1993,0,0.0,9991,8022,6541,1986,1963.8,1969,39.3,10000.0,10906,7.24,0,0,0,0,0
251,diag,2,0,0,0.0,1,4,7,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_07,0,7,1993,0,0.0,9991,7992,6150,2016,1993.8,1999,41.72,10000.0,10031,7.22,1,4,17,0,0
252,diag,2,0,2,0.0,1,4,8,20,2295,2287,54.8,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_08,0,6,1994,0,0.0,9991.0,7992.0,1413,2017,1994.6,1999.0,147.17,10000,10032,7.12,0,0,0,0,0
253,diag,2,0,1,0.3,1,4,8,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_08,0,6,1994,0,0.0,9991.0,8023.0,1246,1990,1964.0,1969.0,152.08,10000,10030,7.19,0,0,0,0,0
254,diag,2,0,0,0.0,1,4,8,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_08,0,6,1994,0,0.0,9991.0,7993.0,1489,2017,1993.7,1999.0,145.97,10000,10035,7.24,1,4,17,0,0
255,diag,2,0,2,0.0,1,4,9,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_09,0,6,1994,0,0.0,9991.0,7993.0,960,2017,1993.4,1999.0,157.81,10000,10031,7.09,0,0,0,0,0
256,diag,2,0,1,0.3,1,4,9,20,2295,2289,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_09,0,7,1993,0,0.0,9991,8027,6487,2000,1962.2,1953,34.72,10000.0,10032,7.14,1,4,17,0,0
